task_id,source_group_id,source_neuron_id,target_group_id,target_neuron_id,te_mean,te_std,te_sem,te_iqr,te_ci_lower,te_ci_upper,te_snr_linear,te_snr_db,mean_runtime
69,BC,12,POm,47,-0.03595386152650555,0.4491727252048688,0.07102044372361534,0.49052157691573584,-0.17127367200662139,0.09950353302387768,-0.08004462316830771,-inf,119.45189374685287
70,BC,12,POm,48,0.07581138231859849,0.4486641723676817,0.07094003445981274,0.4572042802860672,-0.05827550605112138,0.21477630106668585,0.1689713308698757,-15.443739505503213,115.33374345302582
71,BC,12,POm,49,0.0488764447354058,0.20545455339854696,0.03248521721960482,0.2599448200526884,-0.009901892042502133,0.11594303764800366,0.23789419084128932,-12.472323258151318,27.604042667150498
72,BC,12,POm,50,0.21156114975148732,0.7067680956929775,0.1117498479964825,1.002000350840408,-0.0028322654947285637,0.4321395320737538,0.29933602130703735,-10.476820363258357,164.4167801141739
73,BC,12,POm,51,0.3298654069117596,1.163962492327143,0.18403862933800164,1.7625609921194538,-0.032150212997585484,0.6822057447559249,0.28339865681775567,-10.952044248886148,172.10186077952386
74,BC,12,POm,52,0.6545266269288369,1.9385498226679942,0.30651163986731855,2.476746589639731,0.05235394471456294,1.2468678232567103,0.3376372478412872,-9.430992968438867,286.07937450408934
75,BC,12,POm,53,-0.12072613664811413,0.6294280852801335,0.09952131863819617,0.9388378721566326,-0.3195804017263667,0.06197239385939293,-0.19180290722868476,-inf,149.32779762148857
76,BC,12,POm,54,-0.027752201137006337,0.22278187705699523,0.03522490764538572,0.2749964854362519,-0.09393041301091995,0.04237506579384015,-0.12457117923423536,-inf,102.07009484171867
77,BC,12,POm,55,-0.07185602945202643,0.5523974026525742,0.08734169829716362,0.5551678249022185,-0.23568829449349768,0.09765231931730313,-0.13008031737111495,-inf,76.03782331347466
78,BC,12,POm,56,0.0122546067704139,0.247585600292261,0.03914672063917973,0.24532264681597304,-0.06268765134436208,0.08579696276181417,0.049496443880209594,-26.1085200450378,108.71462547779083
79,BC,12,POm,57,-0.10645573976304804,0.0825194255113193,0.013047466791218683,0.11588272780514863,-0.13197079468682274,-0.08217001113780491,-1.2900688426199156,-inf,18.49746170043945
80,BC,12,POm,58,0.02545212907702261,0.23897086398425038,0.03778461123042656,0.27517178345151017,-0.040796453492237796,0.10273940292589646,0.10650724800785781,-19.452416734136918,87.64640659689903
81,BC,12,POm,59,-0.15849953452810964,0.4711798561308975,0.0745000766482044,0.6051257549372151,-0.31456495875970053,-0.019435133812413297,-0.33638860504273593,-inf,152.607866358757
82,BC,12,POm,60,0.41689237848183963,0.7178838079553284,0.11350739642468709,0.4132568283800122,0.21504702491471986,0.6381063776310627,0.5807240306327978,-4.720604045709036,116.68379815220833
83,BC,12,POm,61,-0.1703231472066104,0.36130584546590677,0.05712747018025428,0.5321581706002849,-0.27939405358048414,-0.06803049307419988,-0.4714098854032581,-inf,144.68796451091765
84,BC,12,POm,62,-0.055146025774825705,0.46546672437925074,0.07359675120281284,0.6086918781904913,-0.19741857432638904,0.07948817415362709,-0.11847468978232285,-inf,159.12007786631585
85,BC,3,POm,46,0.24295184448029303,0.7996659369941491,0.12643828640771063,1.093497075836659,0.007720220913938826,0.4938658976537779,0.30381667298912424,-10.34776792819521,141.5098146378994
86,BC,3,POm,47,0.2552946504304952,0.7983639453854713,0.1262324234588182,1.2064432622279533,0.014547999187022077,0.49927835511221774,0.3197722691588135,-9.903184024647091,86.80279226303101
87,BC,3,POm,48,0.17421486402013625,0.6615741528362983,0.10460405820295235,0.9431979923137153,-0.027153747926158302,0.3659033163471919,0.26333384288555245,-11.589866461331034,90.6390186548233
88,BC,3,POm,49,0.07639393288177956,0.19827535583165162,0.03135008641541841,0.18621997986372207,0.02332713092436308,0.13972430611788478,0.3852921234782343,-8.284197383451591,58.99717182517052
89,BC,3,POm,50,0.3591582469989699,0.8573186739557497,0.13555398451477227,1.5105664028251695,0.09335080866161062,0.6225547500088583,0.4189320236567106,-7.55712880777557,375.6131549477577
90,BC,3,POm,51,0.7437581253382348,1.3219632634706369,0.209020744781824,1.825007474920433,0.32950048452455266,1.1487446853623757,0.562616334273615,-4.995753264890991,262.4065883755684
